X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0387,-1.174945E-05,0.29025,-0.9052734,0.29025,0.0546875,0.29025,-0.03613281,0.29025,21.90076,0.29025,122.1298,0.29025,-250.1374,0.5805,-30.5,0.5805,-92.4,0.5805,-22.8,0.0387,0.001369482,0.29025,1.028076,0.29025,0.1499023,0.29025,0.2250977,0.29025,4.969466,0.29025,10.9084,0.29025,-10.9771,0.5805,39.8,0.5805,18.5,0.5805,-255.8
0.0396,-1.544213E-05,0.297,-1.02002,0.297,0.09814453,0.297,-0.02636719,0.297,27.70229,0.297,135.9313,0.297,-250.1374,0.594,-32.2,0.594,-94.5,0.594,-23.6,0.0396,0.001566537,0.297,1.017578,0.297,0.1748047,0.297,0.2167969,0.297,2.10687,0.297,9.198473,0.297,-10.48855,0.594,39.8,0.594,18.5,0.594,-254.6
0.0405,-1.12459E-05,0.30375,-1.120605,0.30375,0.1533203,0.30375,-0.05175781,0.30375,30.27481,0.30375,147.4657,0.30375,-250.1374,0.6075,-32.4,0.6075,-95.6,0.6075,-23.8,0.0405,0.002026108,0.30375,0.9689941,0.30375,0.2685547,0.30375,0.2597656,0.30375,9.030535,0.30375,3.305344,0.30375,-9.725191,0.6075,39.9,0.6075,17.7,0.6075,-255.8
0.0414,-1.107805E-05,0.3105,-1.242432,0.3105,0.2177734,0.3105,-0.1054688,0.3105,34.62595,0.3105,151.9771,0.3105,-250.1374,0.621,-30.9,0.621,-94.9,0.621,-23.2,0.0414,0.002654536,0.3105,1.008301,0.3105,0.1245117,0.3105,0.2893066,0.3105,8.40458,0.3105,3.083969,0.3105,-8.236641,0.621,39.8,0.621,17.5,0.621,-255.9
0.0423,-1.493858E-05,0.31725,-1.361816,0.31725,0.260498,0.31725,-0.08496094,0.31725,37.51145,0.31725,150.3588,0.31725,-244.6412,0.6345,-31,0.6345,-93.7,0.6345,-23.1,0.0423,0.002825071,0.31725,1.019775,0.31725,0.1728516,0.31725,0.2480469,0.31725,10.33588,0.31725,-8,0.31725,-8.389313,0.6345,39.3,0.6345,16.9,0.6345,-255.3
0.0432,-1.258869E-05,0.324,-1.463867,0.324,0.2788086,0.324,-0.1357422,0.324,36.56488,0.324,141.6947,0.324,-244.4962,0.648,-33.1,0.648,-95.1,0.648,-23.3,0.0432,0.002905638,0.324,0.9904785,0.324,0.2160645,0.324,0.2988281,0.324,13.74809,0.324,-1.877863,0.324,-8.793893,0.648,39.9,0.648,16.8,0.648,-255.8
0.0441,-1.12459E-05,0.33075,-1.573486,0.33075,0.3117676,0.33075,-0.1779785,0.33075,34.64885,0.33075,128.3282,0.33075,-246.1298,0.6615,-33.1,0.6615,-95.6,0.6615,-23.2,0.0441,0.002966736,0.33075,1.068604,0.33075,0.1289063,0.33075,0.2163086,0.33075,12.47328,0.33075,-11.54198,0.33075,-8.045801,0.6615,39.3,0.6615,16.5,0.6615,-256.2
0.045,-1.292439E-05,0.3375,-1.651123,0.3375,0.3615723,0.3375,-0.2060547,0.3375,30.12977,0.3375,112.4122,0.3375,-249.4809,0.675,-33.1,0.675,-95.8,0.675,-22.9,0.045,0.002964721,0.3375,1.050537,0.3375,0.1452637,0.3375,0.2285156,0.3375,11.00763,0.3375,-5.419847,0.3375,-9.259542,0.675,39.7,0.675,16.4,0.675,-256.6
0.0459,-1.326009E-05,0.34425,-1.675537,0.34425,0.4243164,0.34425,-0.2333984,0.34425,24.51145,0.34425,96.74809,0.34425,-250.1374,0.6885,-32.2,0.6885,-94.6,0.6885,-22.3,0.0459,0.002893553,0.34425,1.04248,0.34425,0.1560059,0.34425,0.255127,0.34425,11.30534,0.34425,-6.572519,0.34425,-9.549619,0.6885,40,0.6885,16,0.6885,-257.2
0.0468,-1.007095E-05,0.351,-1.631348,0.351,0.4851074,0.351,-0.2194824,0.351,19.72519,0.351,87.55725,0.351,-250.1374,0.702,-31.6,0.702,-93.7,0.702,-24.1,0.0468,0.002790158,0.351,1.084717,0.351,0.2041016,0.351,0.2416992,0.351,10.67939,0.351,-5.625954,0.351,-10.70992,0.702,39.6,0.702,16.3,0.702,-256.4
