X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0405,-1.12459E-05,0.30375,-0.02954102,0.30375,0.157959,0.30375,0.9699707,0.30375,-0.1603053,0.30375,1.167939,0.30375,0.6183206,0.6075,-22,0.6075,-77.5,0.6075,-10.9,0.0405,0.00307483,0.30375,0.01953125,0.30375,0.01000977,0.30375,1.07666,0.30375,2.664122,0.30375,-2.160305,0.30375,0.3969466,0.6075,54.4,0.6075,26.6,0.6075,-278.1
0.0414,-1.376364E-05,0.3105,-0.02099609,0.3105,0.1520996,0.3105,0.9787598,0.3105,-0.1984733,0.3105,1.229008,0.3105,0.8854962,0.621,-22.5,0.621,-77.6,0.621,-11.4,0.0414,0.003727428,0.3105,0.02099609,0.3105,0.01318359,0.3105,1.07373,0.3105,2.603053,0.3105,-2.022901,0.3105,0.351145,0.621,54.2,0.621,26.8,0.621,-277.8
0.0423,-1.12459E-05,0.31725,-0.02392578,0.31725,0.15625,0.31725,0.9760742,0.31725,-0.07633588,0.31725,1.244275,0.31725,0.6641222,0.6345,-22.4,0.6345,-77.2,0.6345,-11.8,0.0423,0.003818738,0.31725,0.01489258,0.31725,0.01464844,0.31725,1.074707,0.31725,2.503817,0.31725,-2.221374,0.31725,0.480916,0.6345,54.5,0.6345,26,0.6345,-277.4
0.0432,-1.09102E-05,0.324,-0.02685547,0.324,0.1540527,0.324,0.9729004,0.324,-0.1908397,0.324,1.29771,0.324,0.5419847,0.648,-21.9,0.648,-77.8,0.648,-10.9,0.0432,0.003484382,0.324,0.02124023,0.324,0.01708984,0.324,1.076416,0.324,2.725191,0.324,-2.007634,0.324,0.5038168,0.648,54.6,0.648,26.3,0.648,-276.1
0.0441,-1.225299E-05,0.33075,-0.02441406,0.33075,0.1555176,0.33075,0.967041,0.33075,-0.0610687,0.33075,1.221374,0.33075,0.6717557,0.6615,-22.2,0.6615,-77.6,0.6615,-11.7,0.0441,0.002988891,0.33075,0.01977539,0.33075,0.01318359,0.33075,1.071533,0.33075,2.603053,0.33075,-2.282443,0.33075,0.4656489,0.6615,54.7,0.6615,26.1,0.6615,-276.3
0.045,-1.141375E-05,0.3375,-0.02929688,0.3375,0.1508789,0.3375,0.9729004,0.3375,-0.2671756,0.3375,1.167939,0.3375,0.5801527,0.675,-22.1,0.675,-77.4,0.675,-12.6,0.045,0.002251698,0.3375,0.02294922,0.3375,0.01269531,0.3375,1.073975,0.3375,2.671756,0.3375,-2.206107,0.3375,0.389313,0.675,54.5,0.675,26.8,0.675,-276.1
0.0459,-9.567407E-06,0.34425,-0.02539063,0.34425,0.151123,0.34425,0.9733887,0.34425,-0.221374,0.34425,1.129771,0.34425,0.7251908,0.6885,-21.7,0.6885,-77.4,0.6885,-11.5,0.0459,0.001194919,0.34425,0.02490234,0.34425,0.01171875,0.34425,1.07666,0.34425,2.618321,0.34425,-2.282443,0.34425,0.5419847,0.6885,54.6,0.6885,26.6,0.6885,-277.1
0.0468,-1.02388E-05,0.351,-0.02441406,0.351,0.15625,0.351,0.9777832,0.351,-0.1908397,0.351,1.10687,0.351,0.7862595,0.702,-22.3,0.702,-77.6,0.702,-11.8,0.0468,0.0001653315,0.351,0.02197266,0.351,0.01391602,0.351,1.069336,0.351,2.519084,0.351,-2.022901,0.351,0.5877863,0.702,54,0.702,26.1,0.702,-277.1
0.0477,-1.225299E-05,0.35775,-0.02880859,0.35775,0.1535645,0.35775,0.9746094,0.35775,-0.1984733,0.35775,1.335878,0.35775,0.6870229,0.7155,-22.4,0.7155,-76.9,0.7155,-11,0.0477,-0.0007422293,0.35775,0.02490234,0.35775,0.0144043,0.35775,1.07666,0.35775,2.694656,0.35775,-2.091603,0.35775,0.5877863,0.7155,54.2,0.7155,26.4,0.7155,-276.8
0.0486,-8.392462E-06,0.3645,-0.02075195,0.3645,0.1567383,0.3645,0.9729004,0.3645,-0.1832061,0.3645,1.137405,0.3645,0.6641222,0.729,-22.3,0.729,-77.3,0.729,-11.3,0.0486,-0.0016607,0.3645,0.02612305,0.3645,0.01733398,0.3645,1.070801,0.3645,2.694656,0.3645,-2.221374,0.3645,0.4656489,0.729,54.7,0.729,26.4,0.729,-277.7
